float_num,lon,lat,depth,fluo,chla,t_chla,peri,but,hex,zea,fuco,allo,chlb,date,diff_date,lovbio,dist
6901480,-30.1875916666667,62.7861783333333,50.170000076293945,0.21440099179744698,0.1233,0.1233,0,0.0043,0.044,0.0177,0.0883,0.005,0.0078,2013-06-17T00:00:00Z,-1,lovbio024c,6899.241224630454
6901480,-30.1875916666667,62.7861783333333,99.95599822998034,0.0349426668137312,0.0044,0.0044,0,4e-4,0.0027,0.0039,0.0029,4e-4,0,2013-06-17T00:00:00Z,-1,lovbio024c,6899.241224630454
6901480,-30.1875916666667,62.7861783333333,199.770004272461,-9.111174258578094e-4,0.0034,0.0034,0,4e-4,0.0015,0.002,0.0024,6e-4,0,2013-06-17T00:00:00Z,-1,lovbio024c,6899.241224630454
6901481,-30.1821916666667,62.7921783333333,8.53454537825151,4.624036528847434,0.2225,0.2225,0,0.0074,0.1107,0.0151,0.1154,0.0177,0.0172,2013-06-17T00:00:00Z,-1,lovbio026c,7523.101852630371
6901481,-30.1821916666667,62.7921783333333,22.4200000762939,3.6943199634552,0.1921,0.1921,0,0.0088,0.1183,0.0234,0.1099,0.0076,0.0167,2013-06-17T00:00:00Z,-1,lovbio026c,7523.101852630371
6901481,-30.1821916666667,62.7921783333333,49.699999999999996,0.3099508464336396,0.1233,0.1233,0,0.0043,0.044,0.0177,0.0883,0.005,0.0078,2013-06-17T00:00:00Z,-1,lovbio026c,7523.101852630371
6901481,-30.1821916666667,62.7921783333333,99.99499893188465,0.07277400046586983,0.0044,0.0044,0,4e-4,0.0027,0.0039,0.0029,4e-4,0,2013-06-17T00:00:00Z,-1,lovbio026c,7523.101852630371
6901481,-30.1821916666667,62.7921783333333,199.8200012207032,0.005760000000009317,0.0034,0.0034,0,4e-4,0.0015,0.002,0.0024,6e-4,0,2013-06-17T00:00:00Z,-1,lovbio026c,7523.101852630371
6901482,-30.1830883333333,62.7881033333333,8.555000066757202,2.7197062373161325,0.2225,0.2225,0,0.0074,0.1107,0.0151,0.1154,0.0177,0.0172,2013-06-17T00:00:00Z,-1,lovbio027b,7211.22808893316
6901482,-30.1830883333333,62.7881033333333,19.6200008392334,5.09580516815186,0.1921,0.1921,0,0.0088,0.1183,0.0234,0.1099,0.0076,0.0167,2013-06-17T00:00:00Z,-1,lovbio027b,7211.22808893316
6901482,-30.1830883333333,62.7881033333333,30.280000050862633,3.63015158971151,0.2996,0.2996,0,0.0215,0.2272,0.0061,0.3006,0.0035,0.0082,2013-06-17T00:00:00Z,-1,lovbio027b,7211.22808893316
6901482,-30.1830883333333,62.7881033333333,50.545000076293974,0.28108650445938127,0.1233,0.1233,0,0.0043,0.044,0.0177,0.0883,0.005,0.0078,2013-06-17T00:00:00Z,-1,lovbio027b,7211.22808893316
6901482,-30.1830883333333,62.7881033333333,99.94666544596348,0.045630407209197685,0.0044,0.0044,0,4e-4,0.0027,0.0039,0.0029,4e-4,0,2013-06-17T00:00:00Z,-1,lovbio027b,7211.22808893316
6901482,-30.1830883333333,62.7881033333333,199.79500198364252,0.004562500165775417,0.0034,0.0034,0,4e-4,0.0015,0.002,0.0024,6e-4,0,2013-06-17T00:00:00Z,-1,lovbio027b,7211.22808893316
6901523,-50.3365933333333,58.62399,23.5200004577637,0.770150005817413,0.721,0.7293,0.1117,0.0506,0.1239,0.0027,0.1234,0.0117,0.0822,2013-05-15T00:00:00Z,0,lovbio028b,4906.188815250532
6901523,-50.3365933333333,58.62399,101.120002746582,0.504373848438263,0.3698,0.3698,0.0086,0.0202,0.0617,0.0021,0.0762,0.0067,0.0609,2013-05-15T00:00:00Z,0,lovbio028b,4906.188815250532
6901523,-50.3365933333333,58.62399,219.820007324219,0.0400770008563995,0.0191,0.0191,0,0.0015,0.0031,0.001,0.0046,0,0.0023,2013-05-15T00:00:00Z,0,lovbio028b,4906.188815250532
6901519,-20.71326,62.77205,6.5,0.273750007152557,0.1034,0.1034,0,0.0217,0.0529,0.0073,0.0167,0.045,0.0154,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,8.961666703224182,0.273750007152557,0.0959,0.0959,0,0.0196,0.0499,0.0073,0.0157,0.04,0.0138,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,29.9166669845581,0.273750007152557,0.1057,0.1057,0,0.0256,0.0701,0.0072,0.0191,0.0273,0.0187,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,70.31600036621093,0.2153646022081376,0.06,0.06,0,0.0185,0.0389,0.004,0.0135,0.0128,0.0105,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,100.22000122070304,0.1087262004613878,0.0742,0.0742,0,0.0214,0.0439,0.0043,0.0141,0.0217,0.0117,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,120.2600006103514,0.1919276148080826,0.0121,0.0121,0,0.0043,0.0088,0.001,0.0033,0.0021,0.0022,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,149.70000305175802,0.1917909055948258,0.0532,0.0532,0,0.0124,0.0281,0.0034,0.0098,0.0165,0.0075,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,179.05333455403633,0.11929969489574434,0.02,0.02,0,0.0062,0.0126,0.001,0.0043,0.005,0.0031,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,200.22000122070324,0.05427577625960113,0.0317,0.0317,0,0.0097,0.0196,0.0014,0.0063,0.0082,0.0043,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901519,-20.71326,62.77205,239.7200050354005,0.01636884640902283,0.0369,0.0369,0,0.0112,0.0236,0.0014,0.0077,0.0105,0.0046,2013-04-18T00:00:00Z,-1,lovbio029b,6902.918487967735
6901527,-51.4431616666667,57.78412,9.000000190734864,0.720000028610229,0.7549,0.7549,0.0695,0.05,0.1139,0.0029,0.201,0.0143,0.0735,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,20.7199993133545,0.720000028610229,0.7727,0.7727,0.0673,0.0424,0.1027,0.0016,0.1802,0.0111,0.0765,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,28.7999992370605,0.720000028610229,0.7865,0.7865,0.0606,0.0455,0.1084,0.003,0.2021,0.0124,0.0736,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,48.6199989318848,0.644079983234406,0.723,0.723,0.0462,0.0438,0.096,0.0032,0.2014,0.0124,0.0669,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,78.7200012207031,0.478720009326935,0.6922,0.6922,0.037,0.043,0.0966,0.003,0.1974,0.011,0.0615,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,100.919998168945,0.360144019126892,0.6731,0.6731,0.0365,0.0401,0.099,0.0038,0.1826,0.0109,0.0661,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,123.819999694824,0.0935279950499535,0.5669,0.5669,0.0396,0.0279,0.0941,9e-4,0.1143,0.0065,0.0573,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,149.970001220703,0.04488799907267095,0.4564,0.4564,0.0132,0.0341,0.085,0.0034,0.1006,0.0084,0.0457,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,177.119995117188,0.0250560007989407,0.0913,0.0913,0,0.0056,0.017,7e-4,0.0193,0.0018,0.0152,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901527,-51.4431616666667,57.78412,200.820007324219,0.00739636365324259,0.0359,0.0359,0,0.0027,0.0075,5e-4,0.0079,0.0013,0.006,2013-05-15T00:00:00Z,-1,lovbio030b,6603.108519098949
6901489,-30.19393,62.7728616666667,9.670000076293945,1.35780000686646,0.2225,0.2225,0,0.0074,0.1107,0.0151,0.1154,0.0177,0.0172,2013-06-17T00:00:00Z,-1,lovbio031c,5858.775592206414
6901489,-30.19393,62.7728616666667,29.9200000762939,2.24310755729675,0.2996,0.2996,0,0.0215,0.2272,0.0061,0.3006,0.0035,0.0082,2013-06-17T00:00:00Z,-1,lovbio031c,5858.775592206414
6901489,-30.19393,62.7728616666667,99.9699974060057,0.05458777956664565,0.0044,0.0044,0,4e-4,0.0027,0.0039,0.0029,4e-4,0,2013-06-17T00:00:00Z,-1,lovbio031c,5858.775592206414
6901489,-30.19393,62.7728616666667,199.720001220703,0.00365000008605421,0.0034,0.0034,0,4e-4,0.0015,0.002,0.0024,6e-4,0,2013-06-17T00:00:00Z,-1,lovbio031c,5858.775592206414
6901525,-51.4344816666667,57.7780233333333,8.944999933242798,0.744599997997284,0.7549,0.7549,0.0695,0.05,0.1139,0.0029,0.201,0.0143,0.0735,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,21.3199996948242,0.744599997997284,0.7727,0.7727,0.0673,0.0424,0.1027,0.0016,0.1802,0.0111,0.0765,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,28.6200008392334,0.744599997997284,0.7865,0.7865,0.0606,0.0455,0.1084,0.003,0.2021,0.0124,0.0736,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,39.1199989318848,0.692496240139008,0.7851,0.7851,0.053900000000000003,0.0468,0.1048,0.0035,0.2157,0.0125,0.073,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,49.1199989318848,0.620135009288788,0.723,0.723,0.0462,0.0438,0.096,0.0032,0.2014,0.0124,0.0669,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,59.5200004577637,0.52952378988266,0.6936,0.6936,0.0414,0.0385,0.0887,0.0027,0.1815,0.0099,0.0755,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,101.120002746582,0.225651115179062,0.6731,0.6731,0.0365,0.0401,0.099,0.0038,0.1826,0.0109,0.0661,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,124.019996643066,0.0803000032901764,0.5669,0.5669,0.0396,0.0279,0.0941,9e-4,0.1143,0.0065,0.0573,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,150.220001220703,0.0546769984066486,0.4564,0.4564,0.0132,0.0341,0.085,0.0034,0.1006,0.0084,0.0457,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,177.320007324219,0.0329960025846958,0.0913,0.0913,0,0.0056,0.017,7e-4,0.0193,0.0018,0.0152,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901525,-51.4344816666667,57.7780233333333,201.119995117188,0.0327836386859417,0.0359,0.0359,0,0.0027,0.0075,5e-4,0.0079,0.0013,0.006,2013-05-15T00:00:00Z,-1,lovbio032b,6340.688522120066
6901511,4.66796666666667,42.0697566666667,20.7999992370605,0.0287999995052814,0.065,0.065,4e-4,0.0059,0.0124,0.0011,0.0104,0.0021,NA,2013-02-18T00:00:00Z,-13,lovbio035b,4216.7793523856435
6901511,4.66796666666667,42.0697566666667,29.3999996185303,0.0216000005602837,0.0581,0.0581,3e-4,0.0053,0.011,0.001,0.0096,0.0019,NA,2013-02-18T00:00:00Z,-13,lovbio035b,4216.7793523856435
6901511,4.66796666666667,42.0697566666667,48.2999992370605,0.0359999984502792,0.0687,0.0687,6e-4,0.0065,0.0131,0.0012,0.011,0.0023,NA,2013-02-18T00:00:00Z,-13,lovbio035b,4216.7793523856435
6901511,4.66796666666667,42.0697566666667,200.300003051758,0.0432000011205673,0.0574,0.0574,4e-4,0.0059,0.0112,0.001,0.0097,0.0016,NA,2013-02-18T00:00:00Z,-13,lovbio035b,4216.7793523856435
6901004,72.400995,-48.805055,5.40000009536743,2.63159990310669,0.7156,0.7156,0.0093,0.0151,0.0492,0,0.4969,0.0013,0,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901004,72.400995,-48.805055,11.8999996185303,2.63159990310669,0.8315,0.8315,0.015,0.0178,0.058,0.0013,0.5059,0.0016,0.0041,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901004,72.400995,-48.805055,31.7999992370605,2.63159990310669,0.8597,0.8597,0.0153,0.0148,0.0476,7e-4,0.4986,0.0012,0.0044,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901004,72.400995,-48.805055,41.2999992370605,2.63159990310669,0.8558,0.8558,0.0191,0.0157,0.0503,0.001,0.492,0.0013,0.0042,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901004,72.400995,-48.805055,51,2.63159990310669,0.9171,0.9171,0.0161,0.0164,0.0544,0.0011,0.5422,0.0016,0.0036,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901004,72.400995,-48.805055,76.04999923706055,2.02313995361328,1.4463,1.4463,0.0025,0.0135,0.0267,0,0.7927,0,0.006,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901004,72.400995,-48.805055,102.099998474121,0.54720002412796,0.5756,0.5756,0,0.0073,0.0065,0,0.3478,0,0,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901004,72.400995,-48.805055,203.399993896484,0.0700363591313362,0.1159,0.1159,0,0.0023,0.0014,0,0.0591,0,0,2015-01-24T00:00:00Z,0,lovbio037c,2339.000217578602
6901514,-20.6948183333333,62.7826816666667,10.2200002670288,0.273750007152557,0.0959,0.0959,0,0.0196,0.0499,0.0073,0.0157,0.04,0.0138,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,29.7199993133545,0.273750007152557,0.1057,0.1057,0,0.0256,0.0701,0.0072,0.0191,0.0273,0.0187,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,69.95000076293945,0.2390749976038935,0.06,0.06,0,0.0185,0.0389,0.004,0.0135,0.0128,0.0105,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,100.099998474121,0.20440000295639,0.0742,0.0742,0,0.0214,0.0439,0.0043,0.0141,0.0217,0.0117,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,119.599998474121,0.0912500023841858,0.0121,0.0121,0,0.0043,0.0088,0.001,0.0033,0.0021,0.0022,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,150.020004272461,0.0774463638663292,0.0532,0.0532,0,0.0124,0.0281,0.0034,0.0098,0.0165,0.0075,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,179.820007324219,0.18575182557106,0.02,0.02,0,0.0062,0.0126,0.001,0.0043,0.005,0.0031,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,199.720001220703,0.182135000824928,0.0317,0.0317,0,0.0097,0.0196,0.0014,0.0063,0.0082,0.0043,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901514,-20.6948183333333,62.7826816666667,240.119995117188,0.182500004768372,0.0369,0.0369,0,0.0112,0.0236,0.0014,0.0077,0.0105,0.0046,2013-04-18T00:00:00Z,-1,lovbio038b,7352.444023472624
6901484,-30.1743533333333,62.7956033333333,9.170000076293945,2.8871500492095947,0.2225,0.2225,0,0.0074,0.1107,0.0151,0.1154,0.0177,0.0172,2013-06-17T00:00:00Z,-1,lovbio040b,8074.026574398481
6901484,-30.1743533333333,62.7956033333333,21.6399993896484,4.58838701248169,0.1921,0.1921,0,0.0088,0.1183,0.0234,0.1099,0.0076,0.0167,2013-06-17T00:00:00Z,-1,lovbio040b,8074.026574398481
6901484,-30.1743533333333,62.7956033333333,29.2399997711182,2.68471550941467,0.2996,0.2996,0,0.0215,0.2272,0.0061,0.3006,0.0035,0.0082,2013-06-17T00:00:00Z,-1,lovbio040b,8074.026574398481
6901484,-30.1743533333333,62.7956033333333,50.04000027974447,0.3439030001560848,0.1233,0.1233,0,0.0043,0.044,0.0177,0.0883,0.005,0.0078,2013-06-17T00:00:00Z,-1,lovbio040b,8074.026574398481
6901484,-30.1743533333333,62.7956033333333,100.13200073242184,0.06168499737977972,0.0044,0.0044,0,4e-4,0.0027,0.0039,0.0029,4e-4,0,2013-06-17T00:00:00Z,-1,lovbio040b,8074.026574398481
6901484,-30.1743533333333,62.7956033333333,199.72000122070324,0.02545875147916377,0.0034,0.0034,0,4e-4,0.0015,0.002,0.0024,6e-4,0,2013-06-17T00:00:00Z,-1,lovbio040b,8074.026574398481
6901580,72.56412,-48.792305,5.233333269755047,1.30305004119873,0.7156,0.7156,0.0093,0.0151,0.0492,0,0.4969,0.0013,0,2015-01-26T00:00:00Z,-2,lovbio042d,14202.919315206791
6901580,72.56412,-48.792305,11.9200000762939,1.30305004119873,0.8315,0.8315,0.015,0.0178,0.058,0.0013,0.5059,0.0016,0.0041,2015-01-26T00:00:00Z,-2,lovbio042d,14202.919315206791
6901580,72.56412,-48.792305,22.4200000762939,1.30305004119873,0.811,0.811,0.0118,0.0173,0.0546,0.0011,0.4977,0.0014,0.0038,2015-01-26T00:00:00Z,-2,lovbio042d,14202.919315206791
6901580,72.56412,-48.792305,31.9200000762939,1.30305004119873,0.8597,0.8597,0.0153,0.0148,0.0476,7e-4,0.4986,0.0012,0.0044,2015-01-26T00:00:00Z,-2,lovbio042d,14202.919315206791
6901580,72.56412,-48.792305,40.7200012207031,1.30305004119873,0.8558,0.8558,0.0191,0.0157,0.0503,0.001,0.492,0.0013,0.0042,2015-01-26T00:00:00Z,-2,lovbio042d,14202.919315206791
6901580,72.56412,-48.792305,76.0199966430664,1.53134095668793,1.4463,1.4463,0.0025,0.0135,0.0267,0,0.7927,0,0.006,2015-01-26T00:00:00Z,-2,lovbio042d,14202.919315206791
6901580,72.56412,-48.792305,203.320007324219,0.098815456032753,0.1159,0.1159,0,0.0023,0.0014,0,0.0591,0,0,2015-01-26T00:00:00Z,-2,lovbio042d,14202.919315206791
6901574,67.5565033333333,-51.9537983333333,9.920000076293935,1.10230004787445,0.2689,0.2689,0.0029,0.0183,0.0666,0,0.0949,0.0014,0.0056,2015-01-23T00:00:00Z,-3,lovbio043b,6442.12966527965
6901574,67.5565033333333,-51.9537983333333,19.909999847412102,1.10230004787445,0.2733,0.2733,0.003,0.0197,0.071,0,0.0989,0.0015,0.0054,2015-01-23T00:00:00Z,-3,lovbio043b,6442.12966527965
6901574,67.5565033333333,-51.9537983333333,28.8199996948242,1.10230004787445,0.2827,0.2827,0.0036,0.0221,0.0811,4e-4,0.1041,0.0017,0.0057,2015-01-23T00:00:00Z,-3,lovbio043b,6442.12966527965
6901574,67.5565033333333,-51.9537983333333,39.8199996948242,1.10230004787445,0.2959,0.2959,0.0036,0.0238,0.0807,6e-4,0.1154,0.0021,0.0059,2015-01-23T00:00:00Z,-3,lovbio043b,6442.12966527965
6901574,67.5565033333333,-51.9537983333333,49.1199989318848,1.10230004787445,0.2767,0.2767,0.003,0.0233,0.0738,4e-4,0.1033,0.0019,0.0044,2015-01-23T00:00:00Z,-3,lovbio043b,6442.12966527965
6901574,67.5565033333333,-51.9537983333333,98.7200012207031,0.683279991149902,0.129,0.129,9e-4,0.0125,0.0206,0,0.0585,0.0013,0.0029,2015-01-23T00:00:00Z,-3,lovbio043b,6442.12966527965
6901574,67.5565033333333,-51.9537983333333,199.119995117188,-0.00377166667021811,0.0082,0.0082,0,7e-4,9e-4,0,0.0038,0,0,2015-01-23T00:00:00Z,-3,lovbio043b,6442.12966527965
6901486,-30.1766166666667,62.7901133333333,9.281818086450759,2.05859994888306,0.2225,0.2225,0,0.0074,0.1107,0.0151,0.1154,0.0177,0.0172,2013-06-17T00:00:00Z,-1,lovbio045b,7610.134489578789
6901486,-30.1766166666667,62.7901133333333,31.73999977111815,1.89985817670822,0.2996,0.2996,0,0.0215,0.2272,0.0061,0.3006,0.0035,0.0082,2013-06-17T00:00:00Z,-1,lovbio045b,7610.134489578789
6901486,-30.1766166666667,62.7901133333333,50.01999969482422,0.339303994178772,0.1233,0.1233,0,0.0043,0.044,0.0177,0.0883,0.005,0.0078,2013-06-17T00:00:00Z,-1,lovbio045b,7610.134489578789
6901486,-30.1766166666667,62.7901133333333,99.81200103759757,0.03645619973540306,0.0044,0.0044,0,4e-4,0.0027,0.0039,0.0029,4e-4,0,2013-06-17T00:00:00Z,-1,lovbio045b,7610.134489578789
6901486,-30.1766166666667,62.7901133333333,199.9160034179688,0.007854800252243874,0.0034,0.0034,0,4e-4,0.0015,0.002,0.0024,6e-4,0,2013-06-17T00:00:00Z,-1,lovbio045b,7610.134489578789
6901486,-30.1766166666667,62.7901133333333,300.339996337891,-1.31531533043017e-5,0.0011,0.0011,0,0,0.0011,0.0017,9e-4,0,0,2013-06-17T00:00:00Z,-1,lovbio045b,7610.134489578789
6901581,72.0886716666667,-50.60526,6.049999952316285,2.58419990539551,1.0828,1.0828,0.0085,0.0175,0.0251,0,0.5995,9e-4,0.0026,2015-01-22T00:00:00Z,-1,lovbio050b,4114.792400005032
6901581,72.0886716666667,-50.60526,13.8400001525879,2.58419990539551,1.48,1.48,0.0128,0.0239,0.0356,0,0.8208,0.0012,0.0033,2015-01-22T00:00:00Z,-1,lovbio050b,4114.792400005032
6901581,72.0886716666667,-50.60526,23.6399993896484,2.58419990539551,1.2222,1.2222,0.0126,0.0221,0.0345,0,0.7087,0,0.0029,2015-01-22T00:00:00Z,-1,lovbio050b,4114.792400005032
6901581,72.0886716666667,-50.60526,34.1399993896484,2.58419990539551,1.4209,1.4209,0.0129,0.0215,0.0339,0,0.7675,0.0014,0.0032,2015-01-22T00:00:00Z,-1,lovbio050b,4114.792400005032
6901581,72.0886716666667,-50.60526,42.1399993896484,2.58419990539551,1.4715,1.4715,0.0128,0.0224,0.0359,0,0.7726,0.0015,0.0034,2015-01-22T00:00:00Z,-1,lovbio050b,4114.792400005032
6901581,72.0886716666667,-50.60526,77.8399963378906,3.92481184005737,1.4267,1.4267,0.0103,0.0238,0.0362,0,0.7869,0,0.003,2015-01-22T00:00:00Z,-1,lovbio050b,4114.792400005032
6901579,67.5472216666667,-51.9987116666667,10.0200004577637,0.979200005531311,0.2689,0.2689,0.0029,0.0183,0.0666,0,0.0949,0.0014,0.0056,2015-01-21T00:00:00Z,-1,lovbio057b,3246.3034124338187
6901579,67.5472216666667,-51.9987116666667,20.1200008392334,0.979200005531311,0.2733,0.2733,0.003,0.0197,0.071,0,0.0989,0.0015,0.0054,2015-01-21T00:00:00Z,-1,lovbio057b,3246.3034124338187
6901579,67.5472216666667,-51.9987116666667,39.8199996948242,0.979200005531311,0.2959,0.2959,0.0036,0.0238,0.0807,6e-4,0.1154,0.0021,0.0059,2015-01-21T00:00:00Z,-1,lovbio057b,3246.3034124338187
6901579,67.5472216666667,-51.9987116666667,49.4199981689453,0.979200005531311,0.2767,0.2767,0.003,0.0233,0.0738,4e-4,0.1033,0.0019,0.0044,2015-01-21T00:00:00Z,-1,lovbio057b,3246.3034124338187
6901579,67.5472216666667,-51.9987116666667,74.7200012207031,0.979200005531311,0.3204,0.3204,0.002,0.0226,0.0669,0,0.1414,0.0024,0.0076,2015-01-21T00:00:00Z,-1,lovbio057b,3246.3034124338187
6901579,67.5472216666667,-51.9987116666667,199.320007324219,0.0034036363940686,0.0082,0.0082,0,7e-4,9e-4,0,0.0038,0,0,2015-01-21T00:00:00Z,-1,lovbio057b,3246.3034124338187
6901646,-38.8202866666667,59.56504,40.0399990081787,2.9165323972702053,0.2399,0.2399,0.0078,0.0119,0.0183,0.0031,0.0814,0.0066,NA,2014-06-16T00:00:00Z,-1,lovbio059c,10131.85992095978
6901646,-38.8202866666667,59.56504,60,0.062049999833107,0.0814,0.0814,0,0.0048,0.0118,0.0016,0.0329,7e-4,NA,2014-06-16T00:00:00Z,-1,lovbio059c,10131.85992095978
6901646,-38.8202866666667,59.56504,80.0999984741211,0.0292000006884336,0.0407,0.0407,0,0.0034,0.0051,0.001,0.0144,6.000000000000001e-4,NA,2014-06-16T00:00:00Z,-1,lovbio059c,10131.85992095978
6901646,-38.8202866666667,59.56504,98.8399963378906,0.00535333342850208,0.0208,0.0208,0,0.0026,0.0031,8e-4,0.0071,0,NA,2014-06-16T00:00:00Z,-1,lovbio059c,10131.85992095978
6901646,-38.8202866666667,59.56504,148.039993286133,0.00875999964773655,0.0243,0.0243,0,0.0016,0.0019,7e-4,0.0119,5e-4,NA,2014-06-16T00:00:00Z,-1,lovbio059c,10131.85992095978
6901646,-38.8202866666667,59.56504,197.339996337891,0.00467200018465519,0.0198,0.0198,0,9e-4,0.0012,4e-4,0.0087,7e-4,NA,2014-06-16T00:00:00Z,-1,lovbio059c,10131.85992095978
6901647,-26.7159133333333,55.5292416666667,9.8050000667572,1.40890002250671,1.0462,1.0462,0.0394,0.0989,0.5113,0.011400000000000002,0.1931,0.0094,NA,2014-06-09T00:00:00Z,0,lovbio061c,1786.0516369215143
6901647,-26.7159133333333,55.5292416666667,15.2200002670288,1.40890002250671,1.0994,1.0994,0.0402,0.101,0.53,0.0107,0.2054,0.0092,NA,2014-06-09T00:00:00Z,0,lovbio061c,1786.0516369215143
6901647,-26.7159133333333,55.5292416666667,46.1199989318848,0.564621806144714,0.5505,0.5505,0,0.0604,0.2144,0.0027,0.1256,0.0112,NA,2014-06-09T00:00:00Z,0,lovbio061c,1786.0516369215143
6901647,-26.7159133333333,55.5292416666667,84.3199996948242,0.13754415512085,0.1801,0.1801,0,0.0178,0.071,0.0011,0.0586,0.0033,NA,2014-06-09T00:00:00Z,0,lovbio061c,1786.0516369215143
6901647,-26.7159133333333,55.5292416666667,148.720001220703,0.0035283335018903,0.037,0.037,0,0.0017,0.0076,8e-4,0.0182,0.0012,NA,2014-06-09T00:00:00Z,0,lovbio061c,1786.0516369215143
6901647,-26.7159133333333,55.5292416666667,198.020004272461,-0.0132312504574656,0.0204,0.0204,0,9e-4,0.003,0,0.0079,0.0019,NA,2014-06-09T00:00:00Z,0,lovbio061c,1786.0516369215143
6901653,4.65189,42.0278016666667,9.247368511400717,0.11752417605174205,0.0877,0.0877,0.0035,0.007,0.0214,0.0209,0.0071,0,NA,2014-07-07T00:00:00Z,0,lovbio063c,128219.54794670231
6901653,4.65189,42.0278016666667,29.968888812594933,0.1295391768217088,0.2136,0.2354,0.006,0.0289,0.0683,0.0489,0.015,0.0012,NA,2014-07-07T00:00:00Z,0,lovbio063c,128219.54794670231
6901653,4.65189,42.0278016666667,54.99499893188477,0.999175637960433,1.2769,1.2769,0.0254,0.1999,0.7603,0.0758,0.0846,0.0087,NA,2014-07-07T00:00:00Z,0,lovbio063c,128219.54794670231
6901653,4.65189,42.0278016666667,100.01999969482407,0.05499619990587234,0.0413,0.0413,0.002,0.0105,0.0104,5e-4,0.0118,0,NA,2014-07-07T00:00:00Z,0,lovbio063c,128219.54794670231
